Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Alexander Burmistrov,F,10/21/1991,,,,,0.000,0.000,,,0.026,0.036,,,,,
Alexander Holtz,F,1/23/2002,,,,,,,,,,,,,,,
Alexander Kerfoot,F,8/11/1994,,,,,,,,,,,0.000,0.037,0.000,0.059,
Alexander Nikulin,F,8/25/1985,,,,,,,,,,,,,,,
Alexander Nylander,F,3/2/1998,,,,,,,,,,,,,,,
Alexander Radulov,F,7/5/1986,0.008,,,,,,,,,0.019,0.037,0.000,0.026,0.000,0.000
Alexander Semin,F,3/3/1984,0.064,0.092,0.016,0.048,0.031,0.013,0.009,0.000,0.064,,,,,,
Alexander Steen,F,3/1/1984,0.030,0.046,0.032,0.009,0.055,0.020,0.000,0.000,0.040,0.018,0.018,0.000,,,
Alexander True,F,7/17/1997,,,,,,,,,,,,,,,
Alexander Vasyunov,F,4/22/1988,,,,,,,,,,,,,,,
Alexander Volkov,F,8/2/1997,,,,,,,,,,,,,,,
Alexander Wennberg,F,9/22/1994,,,,,,,,0.021,0.000,0.009,0.000,0.043,0.000,,
Alexandre Bolduc,F,6/26/1985,,,,,,,,,,,,,,,
Alexandre Burrows,F,4/11/1981,,0.497,0.125,0.082,0.070,0.092,0.131,0.056,0.105,0.038,0.000,,,,
Alexandre Fortin,F,2/25/1997,,,,,,,,,,,,,,,
Alexandre Giroux,F,6/16/1981,,,,,,,,,,,,,,,
Alexandre Picard,D,7/5/1985,0.049,0.000,0.023,0.090,,,,,,,,,,,
Alexandre Texier,F,9/13/1999,,,,,,,,,,,,,,0.000,
Alexei Ponikarovsky,F,4/9/1980,0.015,0.022,0.019,0.000,0.000,,,,,,,,,,
Alexei Toropchenko,F,6/25/1999,,,,,,,,,,,,,,,
Alexis Lafrenière,F,10/11/2001,,,,,,,,,,,,,,0.029,0.000
Aliaksei Protas,F,1/6/2001,,,,,,,,,,,,,,,0.000
Anders Bjork,F,8/5/1996,,,,,,,,,,,,,,,
Anders Lee,F,7/3/1990,,,,,,,0.000,0.012,0.075,0.075,0.016,0.046,0.013,0.061,0.011
Andre Burakovsky,F,2/9/1995,,,,,,,,0.032,0.032,0.000,0.060,,0.044,0.000,0.000
Andre Deveaux,F,2/23/1984,,,,,,,,,,,,,,,
Andre Roy,F,2/8/1975,,,,,,,,,,,,,,,
Andreas Athanasiou,F,8/6/1994,,,,,,,,,,0.000,0.000,0.036,0.000,0.023,0.044
Andreas Johnsson,F,11/21/1994,,,,,,,,,,,,0.017,0.022,0.000,0.027
Andreas Karlsson,F,8/19/1975,,,,,,,,,,,,,,,
Andreas Martinsen,F,6/13/1990,,,,,,,,,,,,,,,
Andreas Nodl,F,2/28/1987,,,,,,,,,,,,,,,
Andrei Kostitsyn,F,2/3/1985,0.030,0.048,0.090,0.055,0.000,,,,,,,,,,
Andrei Loktionov,F,5/30/1990,,,,0.000,,0.000,0.028,,,,,,,,
Andrei Svechnikov,F,3/26/2000,,,,,,,,,,,,0.025,0.030,0.025,0.018
Andrej Nestrasil,F,2/22/1991,,,,,,,,0.000,0.028,,,,,,
Andrew Agozzino,F,1/3/1991,,,,,,,,,,,,,,,
Andrew Brunette,F,8/24/1973,0.000,0.007,0.008,0.024,0.000,,,,,,,,,,
Andrew Cogliano,F,6/14/1987,0.012,0.012,0.000,0.000,0.043,,,,,,,,,,
Andrew Copp,F,7/8/1994,,,,,,,,,,,,,0.000,0.040,0.000
Andrew Desjardins,F,7/27/1986,,,,,,,,,,,,,,,
Andrew Ebbett,F,1/2/1983,,0.023,0.000,,,,,,,,,,,,
Andrew Gordon,F,12/13/1985,,,,,,,,,,,,,,,
Andrew Ladd,F,12/12/1985,0.126,0.175,0.403,0.024,0.079,0.016,0.038,0.042,0.000,0.049,0.000,,,,0.000
Andrew Mangiapane,F,4/4/1996,,,,,,,,,,,,,0.053,0.040,0.014
Andrew Miller,F,9/18/1988,,,,,,,,,,,,,,,
Andrew Murray,F,11/6/1981,,,,,,,,,,,,,,,
Andrew Peters,F,5/5/1980,,,,,,,,,,,,,,,
Andrew Poturalski,F,1/14/1994,,,,,,,,,,,,,,,
Andrew Shaw,F,7/20/1991,,,,,0.000,0.000,0.129,0.047,0.080,0.042,0.101,0.031,0.000,0.000,
Andy Andreoff,F,5/17/1991,,,,,,,,,,,,,,,
Andy Hilbert,F,2/6/1981,,0.028,,,,,,,,,,,,,
Andy McDonald,F,8/25/1977,0.056,0.022,0.008,0.021,0.027,0.000,,,,,,,,,
Andy Miele,F,4/15/1988,,,,,,,,,,,,,,,
Anthony Angello,F,3/6/1996,,,,,,,,,,,,,,,
Anthony Beauvillier,F,6/8/1997,,,,,,,,,,0.000,0.000,0.000,0.016,0.000,0.000
Anthony Cirelli,F,7/15/1997,,,,,,,,,,,,,0.000,0.000,0.000
Anthony Duclair,F,8/26/1995,,,,,,,,,0.044,0.000,0.020,0.000,0.012,0.000,0.011
Anthony Mantha,F,9/16/1994,,,,,,,,,,0.000,0.000,0.000,0.075,0.015,0.000
Anthony Peluso,F,4/18/1989,,,,,,,,,,,,,,,
Anthony Stewart,F,1/5/1985,,,,0.019,,,,,,,,,,,
Antoine Roussel,F,11/21/1989,,,,,,,,0.000,0.115,0.072,,,0.092,,
Antoine Vermette,F,7/20/1982,0.093,0.069,0.018,0.017,0.024,0.017,0.040,0.011,0.000,0.030,0.026,,,,
Anton Blidh,F,3/14/1995,,,,,,,,,,,,,,,
Anton Lander,F,4/24/1991,,,,,,,,0.025,0.000,,,,,,
Anton Lundell,F,10/3/2001,,,,,,,,,,,,,,,0.044
Anton Rodin,F,11/21/1990,,,,,,,,,,,,,,,
Anton Slepyshev,F,5/13/1994,,,,,,,,,,,,,,,
Antti Miettinen,F,7/3/1980,0.055,0.030,0.028,0.040,0.000,,,,,,,,,,
Antti Pihlstrom,F,10/22/1984,,,,,,,,,,,,,,,
Antti Suomela,F,3/17/1994,,,,,,,,,,,,,,,
Anze Kopitar,F,8/24/1987,0.018,0.038,0.000,0.007,0.007,0.030,0.007,0.009,0.000,0.000,0.008,0.009,0.000,0.000,0.000
Arron Asham,F,4/13/1978,0.619,,,,,,,,,,,,,,
Artem Anisimov,F,5/24/1988,,,0.066,0.013,0.000,0.000,0.000,0.000,0.011,0.026,0.020,0.000,0.000,0.000,
Artemi Panarin,F,10/30/1991,,,,,,,,,0.000,0.008,0.008,0.027,0.000,0.012,0.000
Arthur Kaliyev,F,6/26/2001,,,,,,,,,,,,,,,0.013
Arttu Ruotsalainen,F,10/29/1997,,,,,,,,,,,,,,,
Artturi Lehkonen,F,7/4/1995,,,,,,,,,,0.000,0.000,0.000,,,0.000
Austin Czarnik,F,12/12/1992,,,,,,,,,,0.000,,0.000,,,
Austin Poganski,F,2/16/1996,,,,,,,,,,,,,,,
Austin Wagner,F,6/23/1997,,,,,,,,,,,,,,,
Austin Watson,F,1/13/1992,,,,,,,,,,,,,,,
Auston Matthews,F,9/17/1997,,,,,,,,,,0.000,0.000,0.000,0.009,0.012,0.009
Axel Jonsson-Fjallby,F,2/10/1998,,,,,,,,,,,,,,,
B.J. Crombeen,F,7/10/1985,,,,,,,,,,,,,,,
Barclay Goodrow,F,2/26/1993,,,,,,,,,,,,,0.042,,0.000
Barrett Hayton,F,6/9/2000,,,,,,,,,,,,,,0.000,0.022
Barry Tallackson,F,4/14/1983,,,,,,,,,,,,,,,
Bates Battaglia,F,12/13/1975,,,,,,,,,,,,,,,
Beau Bennett,F,11/27/1991,,,,,,0.000,,0.000,0.000,0.018,,,,,
Ben Eager,F,1/22/1984,,,,,,,,,,,,,,,
Ben Guite,F,7/17/1978,,,,,,,,,,,,,,,
Ben Hanowski,F,10/18/1990,,,,,,,,,,,,,,,
Ben Holmstrom,F,4/9/1987,,,,,,,,,,,,,,,
Ben Jones,F,2/26/1999,,,,,,,,,,,,,,,
Ben Maxwell,F,3/30/1988,,,,,,,,,,,,,,,
Ben Meyers,F,11/15/1998,,,,,,,,,,,,,,,
Ben Ondrus,F,6/25/1982,,,,,,,,,,,,,,,
Ben Smith,F,7/11/1988,,,,,,,,,,,,,,,
Ben Street,F,2/13/1987,,,,,,,,,,,,,,,
Ben Thomson,F,1/16/1993,,,,,,,,,,,,,,,
Ben Walter,F,5/11/1984,,,,,,,,,,,,,,,
Benn Ferriero,F,4/29/1987,,,,0.000,,,,,,,,,,,
Benoit Pouliot,F,9/29/1986,,0.000,0.069,0.111,0.050,0.000,0.077,0.000,0.000,0.000,0.000,,,,
Benoit-Olivier Groulx,F,2/6/2000,,,,,,,,,,,,,,,
Bill Guerin,F,11/9/1970,0.048,0.085,0.081,,,,,,,,,,,,
Bill Thomas,F,6/20/1983,,,,,,,,,,,,,,,
Blair Betts,F,2/16/1980,,,,,,,,,,,,,,,
Blair Jones,F,9/27/1986,,,,,0.000,,,,,,,,,,
Blake Coleman,F,11/28/1991,,,,,,,,,,,,0.000,,,
Blake Comeau,F,2/18/1986,0.059,0.124,0.066,0.046,0.000,,,0.034,0.028,0.000,,,,,
Blake Geoffrion,F,2/3/1988,,,,,,,,,,,,,,,
Blake Lizotte,F,12/13/1997,,,,,,,,,,,,,0.000,,
Blake Pietila,F,2/20/1993,,,,,,,,,,,,,,,
Blake Speers,F,1/2/1997,,,,,,,,,,,,,,,
Blake Wheeler,F,8/31/1986,,0.053,0.035,0.000,0.047,0.016,0.046,0.000,0.023,0.025,0.016,0.007,0.026,0.013,0.020
Bo Horvat,F,4/5/1995,,,,,,,,,0.014,0.013,0.011,0.000,0.000,0.031,0.000
Bobby Brink,F,7/8/2001,,,,,,,,,,,,,,,0.000
Bobby Butler,F,4/26/1987,,,,0.000,0.000,0.034,,,,,,,,,
Bobby Farnham,F,1/21/1989,,,,,,,,,,,,,,,
Bobby Holik,F,1/1/1971,0.109,,,,,,,,,,,,,,
Bobby Ryan,F,3/17/1987,0.036,0.023,0.129,0.041,0.000,0.022,0.011,0.000,0.000,0.013,0.024,0.033,0.000,0.023,
Bokondji Imama,F,8/3/1996,,,,,,,,,,,,,,,
Boo Nieves,F,1/23/1994,,,,,,,,,,,,,,,
Boone Jenner,F,6/15/1993,,,,,,,0.030,0.000,0.012,0.042,0.000,0.016,0.000,0.000,0.023
Boris Katchouk,F,6/18/1998,,,,,,,,,,,,,,,
Borna Rendulic,F,3/25/1992,,,,,,,,,,,,,,,
Boyd Devereaux,F,4/16/1978,,,,,,,,,,,,,,,
Boyd Gordon,F,10/19/1983,,,,,,,0.105,0.000,,,,,,,
Bracken Kearns,F,5/12/1981,,,,,,,,,,,,,,,
Brad Boyes,F,4/17/1982,0.006,0.028,0.023,0.069,0.000,0.039,0.021,0.025,0.028,,,,,,
Brad Isbister,F,5/7/1977,,,,,,,,,,,,,,,
Brad Larsen,F,6/28/1977,,,,,,,,,,,,,,,
Brad Malone,F,5/20/1989,,,,,,,,,,,,,,,
Brad Marchand,F,5/11/1988,,,,0.047,0.024,0.026,0.046,0.000,0.000,0.000,0.076,0.016,0.000,0.000,0.017
Brad May,F,11/29/1971,,,,,,,,,,,,,,,
Brad Mills,F,5/3/1983,,,,,,,,,,,,,,,
Brad Richards,F,5/2/1980,0.006,0.000,0.000,0.016,0.023,0.000,0.007,0.013,0.011,,,,,,
Brad Richardson,F,2/4/1985,,,,,,,,,,,,,,,
Brad Staubitz,F,7/28/1984,,,,,,,,,,,,,,,
Brad Winchester,F,3/1/1981,,0.339,0.514,0.235,,,,,,,,,,,
Brady Murray,F,8/17/1984,,,,,,,,,,,,,,,
Brady Tkachuk,F,9/16/1999,,,,,,,,,,,,0.000,0.038,0.022,0.044
Brandon Baddock,F,3/29/1995,,,,,,,,,,,,,,,
Brandon Biro,F,3/11/1998,,,,,,,,,,,,,,,
Brandon Bochenski,F,4/4/1982,0.030,,0.000,,,,,,,,,,,,
Brandon Bollig,F,1/31/1987,,,,,,,,,,,,,,,
Brandon Dubinsky,F,4/29/1986,0.167,0.176,0.034,0.114,0.029,0.057,0.035,0.000,0.012,0.000,,,,,
Brandon Duhaime,F,5/22/1997,,,,,,,,,,,,,,,
Brandon Hagel,F,8/27/1998,,,,,,,,,,,,,,0.000,0.036
Brandon Kozun,F,3/8/1990,,,,,,,,,,,,,,,
Brandon Mashinter,F,9/20/1988,,,,,,,,,,,,,,,
Brandon McMillan,F,3/22/1990,,,,,,,,,,,,,,,
Brandon Nolan,F,7/18/1983,,,,,,,,,,,,,,,
Brandon Pirri,F,4/10/1991,,,,,,,0.028,0.000,0.030,0.013,,0.000,,,
Brandon Prust,F,3/16/1984,,,,,,,,,,,,,,,
Brandon Saad,F,10/27/1992,,,,,,0.000,0.000,0.000,0.012,0.031,0.000,0.000,0.000,0.027,0.000
Brandon Segal,F,7/12/1983,,,,,,,,,,,,,,,
Brandon Sutter,F,2/14/1989,,,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.010,,,0.186,,
Brandon Tanev,F,12/31/1991,,,,,,,,,,,,,,,
Brandon Yip,F,4/25/1985,,,0.000,0.031,,,,,,,,,,,
Branko Radivojevic,F,11/24/1980,,,,,,,,,,,,,,,
Brayden Point,F,3/13/1996,,,,,,,,,,0.000,0.000,0.015,0.000,0.000,0.009
Brayden Schenn,F,8/22/1991,,,,,0.000,0.018,0.039,0.008,0.007,0.014,0.023,0.012,0.010,0.015,0.013
Brendan Gallagher,F,5/6/1992,,,,,,0.038,0.030,0.010,0.013,0.030,0.010,0.020,0.050,0.030,0.060
Brendan Gaunce,F,3/25/1994,,,,,,,,,,,,,,,
Brendan Leipsic,F,5/19/1994,,,,,,,,,,,0.000,0.000,,,
Brendan Lemieux,F,3/15/1996,,,,,,,,,,,,,0.000,,
Brendan Morrison,F,8/15/1975,0.030,0.000,0.013,0.000,0.000,,,,,,,,,,
Brendan Perlini,F,4/27/1996,,,,,,,,,,0.020,0.000,0.040,0.000,,
Brendan Shanahan,F,1/23/1969,0.045,0.081,,,,,,,,,,,,,
Brendan Shinnimin,F,1/7/1991,,,,,,,,,,,,,,,
Brenden Morrow,F,1/16/1979,0.067,0.280,0.061,0.087,0.099,0.059,0.000,,,,,,,,
Brett Bulmer,F,4/26/1992,,,,,,,,,,,,,,,
Brett Connolly,F,5/2/1992,,,,,0.049,,,0.099,0.034,,0.059,0.000,0.045,,
Brett Howden,F,3/29/1998,,,,,,,,,,,,0.000,,,
Brett Leason,F,4/30/1999,,,,,,,,,,,,,,,
Brett MacLean,F,12/24/1988,,,,,,,,,,,,,,,
Brett McLean,F,8/14/1978,0.000,0.077,,,,,,,,,,,,,
Brett Murray,F,7/20/1998,,,,,,,,,,,,,,,
Brett Ritchie,F,7/1/1993,,,,,,,,0.056,,0.016,0.039,0.260,,,
Brett Seney,F,2/28/1996,,,,,,,,,,,,,,,
Brett Sterling,F,4/24/1984,,,,,,,,,,,,,,,
Brett Sutter,F,6/2/1987,,,,,,,,,,,,,,,
Brian Boyle,F,12/18/1984,,,,0.173,0.116,,,,0.043,0.000,0.014,0.031,0.058,,
Brian Ferlin,F,6/3/1992,,,,,,,,,,,,,,,
Brian Flynn,F,7/26/1988,,,,,,,,0.000,,,,,,,
Brian Gibbons,F,2/26/1988,,,,,,,,,,,,,,,
Brian Gionta,F,1/18/1979,0.028,0.061,0.044,0.008,0.022,0.000,0.000,0.014,0.000,0.000,0.000,,,,
Brian McGrattan,F,9/2/1981,,,,,,,,,,,,,,,
Brian O'Neill,F,6/1/1988,,,,,,,,,,,,,,,
Brian Rolston,F,2/21/1973,0.062,0.062,0.041,0.037,0.000,,,,,,,,,,
Brian Sutherby,F,3/1/1982,,,,,,,,,,,,,,,
Brian Willsie,F,3/16/1978,,,,,,,,,,,,,,,
Brock Boeser,F,2/25/1997,,,,,,,,,,,0.000,0.024,0.000,0.010,0.000
Brock McGinn,F,2/2/1994,,,,,,,,,,,,,,,
Brock Nelson,F,10/15/1991,,,,,,,0.030,0.018,0.042,0.027,0.040,0.010,0.014,0.067,0.081
Brooks Laich,F,6/23/1983,0.066,0.028,0.000,0.041,0.022,,0.029,,,,,,,,
Bryan Bickell,F,3/9/1986,,,,0.193,0.057,,,0.000,,,,,,,
Bryan Lerg,F,1/20/1986,,,,,,,,,,,,,,,
Bryan Little,F,11/12/1987,0.026,0.013,0.034,0.000,0.010,0.000,0.009,0.000,0.012,0.015,0.000,0.018,,,
Bryan Rust,F,5/11/1992,,,,,,,,,,,0.000,,0.000,0.013,0.019
Bryan Smolinski,F,12/27/1971,0.000,,,,,,,,,,,,,,
Bryce Van Brabant,F,11/12/1991,,,,,,,,,,,,,,,
Buddy Robinson,F,9/30/1991,,,,,,,,,,,,,,,
Byron Bitz,F,7/21/1984,,,,,,,,,,,,,,,
Byron Froese,F,3/12/1991,,,,,,,,,,,,,,,
Byron Ritchie,F,4/24/1977,0.232,,,,,,,,,,,,,,
C.J. Smith,F,12/1/1994,,,,,,,,,,,,,,,
Cal Clutterbuck,F,11/18/1987,,0.313,0.254,0.089,0.102,,0.000,,,,,0.107,,,
Cal O'Reilly,F,9/30/1986,,,0.000,0.000,0.000,,,,0.000,,,,,,
Calle Jarnkrok,F,9/25/1991,,,,,,,,,0.000,0.030,0.000,0.027,0.000,0.025,0.016
Cam Atkinson,F,6/5/1989,,,,,0.053,0.000,0.011,0.011,0.033,0.000,0.011,0.037,0.000,0.000,0.000
Cam Janssen,F,4/15/1984,,,,,,,,,,,,,,,
Cam Paddock,F,3/22/1983,,,,,,,,,,,,,,,
Cameron Hillis,F,6/24/2000,,,,,,,,,,,,,,,
Carl Grundstrom,F,12/1/1997,,,,,,,,,,,,0.000,,0.000,
Carl Hagelin,F,8/23/1988,,,,,,0.000,,,,,,,,,
Carl Soderberg,F,10/12/1985,,,,,,,0.030,0.012,0.032,0.051,0.000,0.014,0.027,0.000,
Carsen Twarynski,F,11/24/1997,,,,,,,,,,,,,,,
Carson McMillan,F,9/10/1988,,,,,,,,,,,,,,,
Carson Meyer,F,8/18/1997,,,,,,,,,,,,,,,
Carter Ashton,F,4/1/1991,,,,,,,,,,,,,,,
Carter Rowney,F,5/10/1989,,,,,,,,,,,,,,,
Carter Verhaeghe,F,8/14/1995,,,,,,,,,,,,,,0.000,0.023
Casey Bailey,F,10/27/1991,,,,,,,,,,,,,,,
Casey Cizikas,F,2/27/1991,,,,,,,,,,,,,,,
Casey Mittelstadt,F,11/22/1998,,,,,,,,,,,,0.000,0.000,0.000,0.000
Casey Wellman,F,10/18/1987,,,,,,,,,,,,,,,
Cedric Paquette,F,8/13/1993,,,,,,,,,,,,,,,
Chad Kilger,F,11/27/1976,,,,,,,,,,,,,,,
Chad Kolarik,F,1/26/1986,,,,,,,,,,,,,,,
Chad LaRose,F,3/27/1982,,0.183,,0.049,0.030,0.049,,,,,,,,,
Chad Rau,F,1/18/1987,,,,,,,,,,,,,,,
Chandler Stephenson,F,4/22/1994,,,,,,,,,,,,,0.000,0.019,0.000
Charles Hudon,F,6/23/1994,,,,,,,,,,,0.000,0.039,,,
Charlie Coyle,F,3/2/1992,,,,,,,0.013,0.085,0.013,0.023,0.022,0.014,0.015,0.000,0.013
Chase De Leo,F,10/25/1995,,,,,,,,,,,,,,,
Chris Bourque,F,1/29/1986,,,,,,0.107,,,,,,,,,
Chris Brown,F,2/3/1991,,,,,,,,,,,,,,,
Chris Clark,F,3/8/1976,0.068,0.151,0.330,0.168,,,,,,,,,,,
Chris Conner,F,12/23/1983,,,,0.000,,,,,,,,,,,
Chris Drury,F,8/20/1976,0.012,0.021,0.013,,,,,,,,,,,,
Chris Gratton,F,7/5/1975,0.103,,,,,,,,,,,,,,
Chris Higgins,F,6/2/1983,0.015,0.032,0.075,0.022,0.000,0.000,0.016,0.000,,,,,,,
Chris Kelly,F,11/11/1980,,,,,,,,,,,,,,,
Chris Kreider,F,4/30/1991,,,,,,,0.068,0.013,0.010,0.021,0.013,0.029,0.019,0.023,0.017
Chris Kunitz,F,9/26/1979,0.047,0.043,0.121,0.029,0.048,0.033,0.071,0.017,0.035,0.018,,,,,
Chris Minard,F,11/18/1981,,,,,,,,,,,,,,,
Chris Mueller,F,3/6/1986,,,,,,,,,,,,,,,
Chris Neil,F,6/18/1979,0.400,0.654,0.687,1.055,0.032,0.087,0.129,,,,,,,,
Chris Porter,F,5/29/1984,,,,,,,,,,,,,,,
Chris Simon,F,1/30/1972,,,,,,,,,,,,,,,
Chris Stewart,F,10/30/1987,,0.447,0.120,0.083,0.260,0.000,0.160,0.025,0.033,,,,,,
Chris Terry,F,4/7/1989,,,,,,,,0.000,0.000,,,,,,
Chris Thorburn,F,6/3/1983,,,,0.224,,,,,,,,,,,
Chris Tierney,F,7/1/1994,,,,,,,,0.000,,,0.000,0.014,0.000,,0.021
Chris VandeVelde,F,3/15/1987,,,,,,,,,,,,,,,
Chris Wagner,F,5/27/1991,,,,,,,,,,,,,,,
Christian Dvorak,F,2/2/1996,,,,,,,,,,0.000,0.014,,0.010,0.000,0.015
Christian Fischer,F,4/15/1997,,,,,,,,,,,0.000,0.017,,,0.037
Christian Hanson,F,3/10/1986,,,0.053,,,,,,,,,,,,
Christian Thomas,F,5/26/1992,,,,,,,,,,,,,,,
Christoffer Ehn,F,4/5/1996,,,,,,,,,,,,,,,
Christoph Bertschy,F,4/5/1994,,,,,,,,,,,,,,,
Christopher DiDomenico,F,2/20/1989,,,,,,,,,,,0.000,,,,
Chuck Kobasew,F,4/17/1982,0.000,0.133,0.049,,,,,,,,,,,,
CJ Suess,F,3/17/1994,,,,,,,,,,,,,,,
Clark Bishop,F,3/29/1996,,,,,,,,,,,,,,,
Clarke MacArthur,F,4/6/1985,0.000,0.127,0.052,0.037,0.041,0.030,0.049,0.033,,,,,,,
Claude Giroux,F,1/12/1988,,0.034,0.040,0.036,0.007,0.023,0.013,0.007,0.007,0.000,0.000,0.007,0.028,0.000,0.008
Claude Lemieux,F,7/16/1965,,,,,,,,,,,,,,,
Clayton Keller,F,7/29/1998,,,,,,,,,,,0.008,0.000,0.011,0.000,0.000
Cody Almond,F,7/24/1989,,,,,,,,,,,,,,,
Cody Bass,F,1/7/1987,,,,,,,,,,,,,,,
Cody Eakin,F,5/24/1991,,,,,,0.035,0.024,0.019,0.018,0.000,0.000,0.000,,,
Cody Glass,F,4/1/1999,,,,,,,,,,,,,0.023,0.000,
Cody Hodgson,F,2/18/1990,,,,,0.000,0.000,0.009,0.038,,,,,,,
Cody McCormick,F,4/18/1983,,,,,,,,,,,,,,,
Cody McLeod,F,6/26/1984,,1.219,,,,,,0.275,,,,,,,
Colby Armstrong,F,11/23/1982,0.190,0.055,0.079,0.328,,,,,,,,,,,
Colby Cave,F,12/26/1994,,,,,,,,,,,,,,,
Cole Caufield,F,1/2/2001,,,,,,,,,,,,,,,0.000
Cole Perfetti,F,1/1/2002,,,,,,,,,,,,,,,
Cole Schneider,F,8/26/1990,,,,,,,,,,,,,,,
Cole Schwindt,F,4/25/2001,,,,,,,,,,,,,,,
Cole Sillinger,F,5/16/2003,,,,,,,,,,,,,,,0.029
Cole Smith,F,10/28/1995,,,,,,,,,,,,,,,
Colin Blackwell,F,3/28/1993,,,,,,,,,,,,,,0.000,
Colin Fraser,F,1/28/1985,,,,,,,,,,,,,,,
Colin Greening,F,3/9/1986,,,,,0.014,0.000,0.060,,0.000,,,,,,
Colin McDonald,F,9/30/1984,,,,,,,,,,,,,,,
Colin Stuart,F,7/8/1982,,,,,,,,,,,,,,,
Colin White,D,12/12/1977,,,,,,,,,,,,0.053,0.030,0.000,0.000
Colin Wilson,F,10/20/1989,,,0.000,0.000,0.025,0.000,0.000,0.000,0.022,0.000,0.000,0.000,,,
