Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Alex DeBrincat,F,12/18/1997,,,,,,,,,,,0.018,0.025,0.017,0.016,0.022
Alex Formenton,F,9/13/1999,,,,,,,,,,,,,,,0.017
Alex Frolov,F,6/19/1982,0.019,0.014,0.013,0.012,,,,,,,,,,,
Alex Galchenyuk,F,2/12/1994,,,,,,0.019,0.018,0.018,0.017,0.017,0.024,0.016,0.015,0.014,0.013
Alex Goligoski,D,7/30/1985,,0.044,0.035,0.021,0.028,0.057,0.042,0.017,0.023,0.021,0.035,0.021,0.021,0.005,0.038
Alex Grant,D,1/20/1989,,,,,,,,,,,,,,,
Alex Iafallo,F,12/21/1993,,,,,,,,,,,0.016,0.015,0.014,0.013,0.017
Alex Khokhlachev,F,9/9/1993,,,,,,,,,,,,,,,
Alex Killorn,F,9/14/1989,,,,,,0.016,0.022,0.015,0.014,0.013,0.012,0.012,0.011,0.010,0.012
Alex Kovalev,F,2/24/1973,0.009,0.005,0.008,0.003,,0.001,,,,,,,,,
Alex Newhook,F,1/28/2001,,,,,,,,,,,,,,,0.018
Alex Nylander,F,3/2/1998,,,,,,,,,,,,,0.017,,
Alex Ovechkin,F,9/17/1985,0.021,0.021,0.018,0.018,0.021,0.013,0.012,0.012,0.011,0.016,0.008,0.007,0.006,0.010,0.009
Alex Petrovic,D,3/3/1992,,,,,,,,,,,,,,,
Alex Pietrangelo,D,1/18/1990,,,,0.035,0.026,0.024,0.042,0.026,0.033,0.024,0.035,0.038,0.016,0.047,0.055
Alex Plante,D,5/9/1989,,,,,,,,,,,,,,,
Alex Tanguay,F,11/21/1979,0.012,0.022,0.011,0.020,0.018,0.032,0.050,0.010,0.004,,,,,,
Alex Tuch,F,5/10/1996,,,,,,,,,,,0.017,0.017,0.016,0.025,0.015
Alex Turcotte,F,2/26/2001,,,,,,,,,,,,,,,
Alex Vlasic,D,6/5/2001,,,,,,,,,,,,,,,
Alex Wennberg,F,9/22/1994,,,,,,,,,,,,,,0.033,0.013
Alexander Barabanov,F,6/17/1994,,,,,,,,,,,,,,,0.013
Alexander Burmistrov,F,10/21/1991,,,,,0.018,0.017,,,0.016,0.015,,,,,
Alexander Edler,D,4/21/1986,0.021,0.039,0.029,0.016,0.025,0.020,0.019,0.031,0.029,0.039,0.024,0.031,0.050,,
Alexander Holtz,F,1/23/2002,,,,,,,,,,,,,,,
Alexander Kerfoot,F,8/11/1994,,,,,,,,,,,0.016,0.016,0.015,0.014,
Alexander Nikulin,F,8/25/1985,,,,,,,,,,,,,,,
Alexander Nylander,F,3/2/1998,,,,,,,,,,,,,,,
Alexander Radulov,F,7/5/1986,0.017,,,,,,,,,0.015,0.013,0.027,0.014,0.006,0.012
Alexander Romanov,D,1/6/2000,,,,,,,,,,,,,,0.018,
Alexander Semin,F,3/3/1984,0.020,0.016,0.019,0.014,0.013,0.019,0.012,0.011,0.010,,,,,,
Alexander Steen,F,3/1/1984,0.024,0.031,0.047,0.032,0.013,0.042,0.016,0.027,0.020,0.017,0.016,0.018,,,
Alexander Sulzer,D,5/30/1984,,,,0.059,,,,,,,,,,,
Alexander True,F,7/17/1997,,,,,,,,,,,,,,,
Alexander Urbom,D,12/20/1990,,,,,,,,,,,,,,,
Alexander Vasyunov,F,4/22/1988,,,,,,,,,,,,,,,
Alexander Volkov,F,8/2/1997,,,,,,,,,,,,,,,
Alexander Wennberg,F,9/22/1994,,,,,,,,0.018,0.031,0.026,0.022,0.016,0.015,,
Alexandre Bolduc,F,6/26/1985,,,,,,,,,,,,,,,
Alexandre Burrows,F,4/11/1981,,0.013,0.012,0.012,0.022,0.010,0.017,0.007,0.013,0.005,0.004,,,,
Alexandre Carrier,D,10/8/1996,,,,,,,,,,,,,,,0.028
Alexandre Fortin,F,2/25/1997,,,,,,,,,,,,,,,
Alexandre Giroux,F,6/16/1981,,,,,,,,,,,,,,,
Alexandre Picard,D,7/5/1985,0.066,0.035,0.016,0.060,,,,,,,,,,,
Alexandre Texier,F,9/13/1999,,,,,,,,,,,,,,0.017,
Alexei Emelin,D,4/25/1986,,,,,,,0.013,,,,,,,,
Alexei Ponikarovsky,F,4/9/1980,0.013,0.012,0.016,0.011,0.010,,,,,,,,,,
Alexei Semenov,D,4/10/1981,0.014,,,,,,,,,,,,,,
Alexei Toropchenko,F,6/25/1999,,,,,,,,,,,,,,,
Alexei Zhitnik,D,10/10/1972,0.022,,,,,,,,,,,,,,
Alexey Marchenko,D,1/2/1992,,,,,,,,,,,,,,,
Alexis Lafrenière,F,10/11/2001,,,,,,,,,,,,,,0.018,0.018
Aliaksei Protas,F,1/6/2001,,,,,,,,,,,,,,,0.018
Allan Rourke,D,3/6/1980,,,,,,,,,,,,,,,
Anders Bjork,F,8/5/1996,,,,,,,,,,,,,,,
Anders Eriksson,D,1/9/1975,0.024,,,,,,,,,,,,,,
Anders Lee,F,7/3/1990,,,,,,,0.016,0.016,0.015,0.019,0.013,0.012,0.012,0.011,0.010
Andre Benoit,D,1/6/1984,,,,,,0.050,0.032,0.011,,,,,,,
Andre Burakovsky,F,2/9/1995,,,,,,,,0.018,0.018,0.028,0.032,,0.016,0.015,0.020
Andre Deveaux,F,2/23/1984,,,,,,,,,,,,,,,
Andre Roy,F,2/8/1975,,,,,,,,,,,,,,,
Andreas Athanasiou,F,8/6/1994,,,,,,,,,,0.017,0.016,0.016,0.024,0.014,0.013
Andreas Borgman,D,6/18/1995,,,,,,,,,,,,,,,
Andreas Englund,D,1/21/1996,,,,,,,,,,,,,,,
Andreas Johnsson,F,11/21/1994,,,,,,,,,,,,0.016,0.015,0.014,0.013
Andreas Karlsson,F,8/19/1975,,,,,,,,,,,,,,,
Andreas Lilja,D,7/13/1975,,,,,,,,,,,,,,,
Andreas Martinsen,F,6/13/1990,,,,,,,,,,,,,,,
Andreas Nodl,F,2/28/1987,,,,,,,,,,,,,,,
Andrei Kostitsyn,F,2/3/1985,0.021,0.016,0.016,0.020,0.014,,,,,,,,,,
Andrei Loktionov,F,5/30/1990,,,,0.018,,0.017,0.016,,,,,,,,
Andrei Markov,D,12/20/1978,0.033,0.033,0.042,,0.049,0.011,0.030,0.034,0.021,0.014,,,,,
Andrei Svechnikov,F,3/26/2000,,,,,,,,,,,,0.019,0.018,0.018,0.026
Andrei Zyuzin,D,1/21/1978,0.012,,,,,,,,,,,,,,
Andrej Meszaros,D,10/13/1985,0.035,0.046,0.057,0.051,0.037,,0.049,0.034,,,,,,,
Andrej Nestrasil,F,2/22/1991,,,,,,,,0.016,0.016,,,,,,
Andrej Sekera,D,6/8/1986,0.041,0.026,0.016,0.041,0.031,0.014,0.013,0.027,0.022,0.022,0.067,,,,
Andrej Sustr,D,11/29/1990,,,,,,,,,,,,,,,
Andrew Agozzino,F,1/3/1991,,,,,,,,,,,,,,,
Andrew Alberts,D,6/30/1981,,,,,,,,,,,,,,,
Andrew Bodnarchuk,D,7/11/1988,,,,,,,,,,,,,,,
Andrew Brunette,F,8/24/1973,0.006,0.005,0.008,0.003,0.014,,,,,,,,,,
Andrew Campbell,D,2/4/1988,,,,,,,,,,,,,,,
Andrew Cogliano,F,6/14/1987,0.030,0.017,0.017,0.016,0.016,,,,,,,,,,
Andrew Copp,F,7/8/1994,,,,,,,,,,,,,0.015,0.014,0.020
Andrew Desjardins,F,7/27/1986,,,,,,,,,,,,,,,
Andrew Ebbett,F,1/2/1983,,0.015,0.014,,,,,,,,,,,,
Andrew Ference,D,3/17/1979,0.028,0.021,0.011,,0.008,,,,,,,,,,
Andrew Gordon,F,12/13/1985,,,,,,,,,,,,,,,
Andrew Hutchinson,D,3/24/1980,,,,,,,,,,,,,,,
Andrew Ladd,F,12/12/1985,0.017,0.016,0.016,0.019,0.014,0.013,0.012,0.015,0.011,0.010,0.008,,,,0.016
Andrew MacDonald,D,9/7/1986,,,0.067,0.054,0.054,0.041,0.034,0.037,,,,,,,
Andrew MacWilliam,D,3/25/1990,,,,,,,,,,,,,,,
Andrew Mangiapane,F,4/4/1996,,,,,,,,,,,,,0.016,0.016,0.015
Andrew Miller,F,9/18/1988,,,,,,,,,,,,,,,
Andrew Murray,F,11/6/1981,,,,,,,,,,,,,,,
Andrew Peeke,D,3/17/1998,,,,,,,,,,,,,,,
Andrew Peters,F,5/5/1980,,,,,,,,,,,,,,,
Andrew Poturalski,F,1/14/1994,,,,,,,,,,,,,,,
Andrew Shaw,F,7/20/1991,,,,,0.034,0.017,0.017,0.016,0.016,0.015,0.014,0.013,0.012,0.012,
Andrey Pedan,D,7/3/1993,,,,,,,,,,,,,,,
Andrey Zubarev,D,3/3/1987,,,,,,,,,,,,,,,
Andy Andreoff,F,5/17/1991,,,,,,,,,,,,,,,
Andy Greene,D,10/30/1982,0.023,0.073,0.028,0.041,,0.021,0.035,0.008,,0.069,,,,,
Andy Hilbert,F,2/6/1981,,0.013,,,,,,,,,,,,,
Andy McDonald,F,8/25/1977,0.011,0.015,0.012,0.012,0.006,0.005,,,,,,,,,
Andy Miele,F,4/15/1988,,,,,,,,,,,,,,,
Andy Sutton,D,3/10/1975,0.008,,,,,,,,,,,,,,
Andy Welinski,D,4/27/1993,,,,,,,,,,,,,,,
Andy Wozniewski,D,5/25/1980,,,,,,,,,,,,,,,
Anssi Salmela,D,8/13/1984,,0.045,,,,,,,,,,,,,
Anthony Angello,F,3/6/1996,,,,,,,,,,,,,,,
Anthony Beauvillier,F,6/8/1997,,,,,,,,,,0.018,0.018,0.017,0.017,0.016,0.016
Anthony Bitetto,D,7/15/1990,,,,,,,,,,,,,,,
Anthony Cirelli,F,7/15/1997,,,,,,,,,,,,,0.032,0.016,0.025
Anthony DeAngelo,D,10/24/1995,,,,,,,,,,0.028,,,,,
Anthony Duclair,F,8/26/1995,,,,,,,,,0.018,0.017,0.027,0.033,0.016,0.015,0.019
Anthony Mantha,F,9/16/1994,,,,,,,,,,0.026,0.016,0.016,0.015,0.014,0.013
Anthony Peluso,F,4/18/1989,,,,,,,,,,,,,,,
Anthony Stewart,F,1/5/1985,,,,0.025,,,,,,,,,,,
Antoine Roussel,F,11/21/1989,,,,,,,,0.015,0.043,0.028,,,0.011,,
Antoine Vermette,F,7/20/1982,0.015,0.014,0.023,0.012,0.012,0.011,0.015,0.008,0.007,0.021,0.005,,,,
Anton Babchuk,D,5/6/1984,,0.021,,0.071,0.063,,,,,,,,,,
Anton Belov,D,7/29/1986,,,,,,,0.027,,,,,,,,
Anton Blidh,F,3/14/1995,,,,,,,,,,,,,,,
Anton Lander,F,4/24/1991,,,,,,,,0.029,0.016,,,,,,
Anton Lindholm,D,11/29/1994,,,,,,,,,,,,,,,
Anton Lundell,F,10/3/2001,,,,,,,,,,,,,,,0.018
Anton Rodin,F,11/21/1990,,,,,,,,,,,,,,,
Anton Slepyshev,F,5/13/1994,,,,,,,,,,,,,,,
Anton Stralman,D,8/1/1986,0.045,0.036,0.028,0.029,0.046,0.014,,0.022,0.026,0.027,0.010,,,,
Anton Volchenkov,D,2/25/1982,,,,,,,,,,,,,,,
Antti Miettinen,F,7/3/1980,0.013,0.012,0.012,0.011,0.010,,,,,,,,,,
Antti Pihlstrom,F,10/22/1984,,,,,,,,,,,,,,,
Antti Suomela,F,3/17/1994,,,,,,,,,,,,,,,
Anze Kopitar,F,8/24/1987,0.018,0.027,0.020,0.020,0.026,0.015,0.018,0.013,0.022,0.016,0.011,0.010,0.008,0.007,0.014
Arron Asham,F,4/13/1978,0.012,,,,,,,,,,,,,,
Artem Anisimov,F,5/24/1988,,,0.017,0.023,0.016,0.016,0.021,0.014,0.013,0.012,0.017,0.011,0.010,0.008,
Artem Zub,D,10/3/1995,,,,,,,,,,,,,,,
Artemi Panarin,F,10/30/1991,,,,,,,,,0.016,0.015,0.014,0.018,0.012,0.012,0.011
Arthur Kaliyev,F,6/26/2001,,,,,,,,,,,,,,,0.018
Arttu Ruotsalainen,F,10/29/1997,,,,,,,,,,,,,,,
Artturi Lehkonen,F,7/4/1995,,,,,,,,,,0.047,0.025,0.016,,,0.014
Arturs Kulda,D,7/25/1988,,,,,,,,,,,,,,,
Ashton Sautner,D,5/27/1994,,,,,,,,,,,,,,,
Austin Czarnik,F,12/12/1992,,,,,,,,,,0.027,,0.014,,,
Austin Poganski,F,2/16/1996,,,,,,,,,,,,,,,
Austin Strand,D,2/17/1997,,,,,,,,,,,,,,,
Austin Wagner,F,6/23/1997,,,,,,,,,,,,,,,
Austin Watson,F,1/13/1992,,,,,,,,,,,,,,,
Auston Matthews,F,9/17/1997,,,,,,,,,,0.018,0.033,0.034,0.017,0.022,0.016
Axel Jonsson-Fjallby,F,2/10/1998,,,,,,,,,,,,,,,
B.J. Crombeen,F,7/10/1985,,,,,,,,,,,,,,,
Barclay Goodrow,F,2/26/1993,,,,,,,,,,,,,0.014,,0.012
Barret Jackman,D,3/5/1981,0.038,0.013,,,,,,,,,,,,,
Barrett Hayton,F,6/9/2000,,,,,,,,,,,,,,0.018,0.017
Barry Tallackson,F,4/14/1983,,,,,,,,,,,,,,,
Bates Battaglia,F,12/13/1975,,,,,,,,,,,,,,,
Beau Bennett,F,11/27/1991,,,,,,0.017,,0.016,0.016,0.024,,,,,
Ben Chiarot,D,5/9/1991,,,,,,,,,,,,,,,0.065
Ben Eager,F,1/22/1984,,,,,,,,,,,,,,,
Ben Gleason,D,3/25/1998,,,,,,,,,,,,,,,
Ben Guite,F,7/17/1978,,,,,,,,,,,,,,,
Ben Hanowski,F,10/18/1990,,,,,,,,,,,,,,,
Ben Harpur,D,1/12/1995,,,,,,,,,,,,,,,
Ben Holmstrom,F,4/9/1987,,,,,,,,,,,,,,,
Ben Hutton,D,4/20/1993,,,,,,,,,0.023,0.037,0.016,0.015,,,
Ben Jones,F,2/26/1999,,,,,,,,,,,,,,,
Ben Lovejoy,D,2/20/1984,,,,,,,,,,,,,,,
Ben Maxwell,F,3/30/1988,,,,,,,,,,,,,,,
Ben Meyers,F,11/15/1998,,,,,,,,,,,,,,,
Ben Ondrus,F,6/25/1982,,,,,,,,,,,,,,,
Ben Smith,F,7/11/1988,,,,,,,,,,,,,,,
Ben Street,F,2/13/1987,,,,,,,,,,,,,,,
Ben Thomas,D,5/28/1996,,,,,,,,,,,,,,,
Ben Thomson,F,1/16/1993,,,,,,,,,,,,,,,
Ben Walter,F,5/11/1984,,,,,,,,,,,,,,,
Benn Ferriero,F,4/29/1987,,,,0.016,,,,,,,,,,,
Benoit Pouliot,F,9/29/1986,,0.017,0.026,0.016,0.015,0.014,0.013,0.021,0.012,0.011,0.010,,,,
Benoit-Olivier Groulx,F,2/6/2000,,,,,,,,,,,,,,,
Bill Guerin,F,11/9/1970,0.003,0.005,0.001,,,,,,,,,,,,
Bill Thomas,F,6/20/1983,,,,,,,,,,,,,,,
Blair Betts,F,2/16/1980,,,,,,,,,,,,,,,
Blair Jones,F,9/27/1986,,,,,0.015,,,,,,,,,,
Blake Coleman,F,11/28/1991,,,,,,,,,,,,0.013,,,
Blake Comeau,F,2/18/1986,0.017,0.017,0.016,0.021,0.015,,,0.030,0.012,0.011,,,,,
Blake Geoffrion,F,2/3/1988,,,,,,,,,,,,,,,
Blake Hillman,D,1/26/1996,,,,,,,,,,,,,,,
Blake Lizotte,F,12/13/1997,,,,,,,,,,,,,0.017,,
Blake Pietila,F,2/20/1993,,,,,,,,,,,,,,,
Blake Speers,F,1/2/1997,,,,,,,,,,,,,,,
Blake Wheeler,F,8/31/1986,,0.017,0.016,0.016,0.015,0.014,0.013,0.016,0.012,0.015,0.010,0.015,0.016,0.013,0.005
Bo Horvat,F,4/5/1995,,,,,,,,,0.025,0.017,0.017,0.020,0.019,0.020,0.014
Bobby Allen,D,11/14/1978,,,,,,,,,,,,,,,
Bobby Brink,F,7/8/2001,,,,,,,,,,,,,,,0.018
Bobby Butler,F,4/26/1987,,,,0.029,0.016,0.015,,,,,,,,,
Bobby Farnham,F,1/21/1989,,,,,,,,,,,,,,,
Bobby Holik,F,1/1/1971,0.003,,,,,,,,,,,,,,
Bobby Ryan,F,3/17/1987,0.018,0.017,0.017,0.016,0.016,0.037,0.014,0.022,0.012,0.025,0.016,0.010,0.025,0.007,
Bobby Sanguinetti,D,2/29/1988,,,,,,,,,,,,,,,
Bogdan Kiselevich,D,2/14/1990,,,,,,,,,,,,,,,
Bokondji Imama,F,8/3/1996,,,,,,,,,,,,,,,
Boo Nieves,F,1/23/1994,,,,,,,,,,,,,,,
Boone Jenner,F,6/15/1993,,,,,,,0.048,0.017,0.017,0.016,0.016,0.015,0.014,0.047,0.024
Boris Katchouk,F,6/18/1998,,,,,,,,,,,,,,,
Boris Valabik,D,2/14/1986,,,,,,,,,,,,,,,
Borna Rendulic,F,3/25/1992,,,,,,,,,,,,,,,
Bowen Byram,D,6/13/2001,,,,,,,,,,,,,,,
Boyd Devereaux,F,4/16/1978,,,,,,,,,,,,,,,
Boyd Gordon,F,10/19/1983,,,,,,,0.011,0.010,,,,,,,
Bracken Kearns,F,5/12/1981,,,,,,,,,,,,,,,
Brad Boyes,F,4/17/1982,0.018,0.017,0.017,0.027,0.012,0.011,0.015,0.015,0.021,,,,,,
Brad Hunt,D,8/24/1988,,,,,,,,,,,0.012,0.020,0.010,,0.062
Brad Isbister,F,5/7/1977,,,,,,,,,,,,,,,
Brad Larsen,F,6/28/1977,,,,,,,,,,,,,,,
Brad Lukowich,D,8/12/1976,,,,,,,,,,,,,,,
Brad Malone,F,5/20/1989,,,,,,,,,,,,,,,
Brad Marchand,F,5/11/1988,,,,0.017,0.016,0.016,0.015,0.014,0.013,0.017,0.012,0.011,0.010,0.008,0.007
Brad May,F,11/29/1971,,,,,,,,,,,,,,,
Brad Mills,F,5/3/1983,,,,,,,,,,,,,,,
Brad Richards,F,5/2/1980,0.022,0.021,0.019,0.021,0.015,0.022,0.024,0.006,0.005,,,,,,
Brad Richardson,F,2/4/1985,,,,,,,,,,,,,,,
Brad Staubitz,F,7/28/1984,,,,,,,,,,,,,,,
Brad Stuart,D,11/6/1979,0.022,,0.021,0.060,,,,,,,,,,,
Brad Winchester,F,3/1/1981,,0.013,0.012,0.012,,,,,,,,,,,
Braden Schneider,D,9/20/2001,,,,,,,,,,,,,,,
Brady Keeper,D,6/5/1996,,,,,,,,,,,,,,,
Brady Murray,F,8/17/1984,,,,,,,,,,,,,,,
Brady Skjei,D,3/26/1994,,,,,,,,,,0.044,0.026,,,,
Brady Tkachuk,F,9/16/1999,,,,,,,,,,,,0.018,0.018,0.017,0.029
Brandon Baddock,F,3/29/1995,,,,,,,,,,,,,,,
Brandon Biro,F,3/11/1998,,,,,,,,,,,,,,,
Brandon Bochenski,F,4/4/1982,0.015,,0.013,,,,,,,,,,,,
Brandon Bollig,F,1/31/1987,,,,,,,,,,,,,,,
Brandon Carlo,D,11/26/1996,,,,,,,,,,,,,,,
Brandon Davidson,D,8/21/1991,,,,,,,,,,,,,,,
Brandon Dubinsky,F,4/29/1986,0.022,0.017,0.023,0.016,0.015,0.014,0.018,0.012,0.012,0.019,,,,,
Brandon Duhaime,F,5/22/1997,,,,,,,,,,,,,,,
Brandon Gormley,D,2/18/1992,,,,,,,,,,,,,,,
Brandon Hagel,F,8/27/1998,,,,,,,,,,,,,,0.017,0.016
Brandon Kozun,F,3/8/1990,,,,,,,,,,,,,,,
Brandon Manning,D,6/4/1990,,,,,,,,,,,,,,,
Brandon Mashinter,F,9/20/1988,,,,,,,,,,,,,,,
Brandon McMillan,F,3/22/1990,,,,,,,,,,,,,,,
Brandon Montour,D,4/11/1994,,,,,,,,,,0.056,0.027,0.036,0.015,,0.031
Brandon Nolan,F,7/18/1983,,,,,,,,,,,,,,,
Brandon Pirri,F,4/10/1991,,,,,,,0.017,0.016,0.031,0.015,,0.013,,,
Brandon Prust,F,3/16/1984,,,,,,,,,,,,,,,
Brandon Saad,F,10/27/1992,,,,,,0.018,0.017,0.022,0.022,0.023,0.015,0.023,0.013,0.012,0.012
Brandon Segal,F,7/12/1983,,,,,,,,,,,,,,,
Brandon Sutter,F,2/14/1989,,,0.025,0.017,0.017,0.034,0.027,0.015,0.014,0.018,,,0.011,,
Brandon Tanev,F,12/31/1991,,,,,,,,,,,,,,,
Brandon Yip,F,4/25/1985,,,0.016,0.015,,,,,,,,,,,
Branislav Mezei,D,10/8/1980,,,,,,,,,,,,,,,
Branko Radivojevic,F,11/24/1980,,,,,,,,,,,,,,,
Brayden McNabb,D,1/21/1991,,,,,,,,0.055,,,,,,,
Brayden Point,F,3/13/1996,,,,,,,,,,0.018,0.023,0.017,0.030,0.021,0.019
Brayden Schenn,F,8/22/1991,,,,,0.029,0.017,0.017,0.016,0.016,0.018,0.014,0.013,0.012,0.012,0.011
Braydon Coburn,D,2/27/1985,0.027,0.025,0.036,0.015,,,,,,,,,,,
Brendan Bell,D,3/31/1983,,0.021,,,,,,,,,,,,,
Brendan Gallagher,F,5/6/1992,,,,,,0.018,0.017,0.017,0.016,0.016,0.015,0.014,0.013,0.027,0.012
Brendan Gaunce,F,3/25/1994,,,,,,,,,,,,,,,
Brendan Guhle,D,7/29/1997,,,,,,,,,,,,,,,
Brendan Leipsic,F,5/19/1994,,,,,,,,,,,0.037,0.016,,,
Brendan Lemieux,F,3/15/1996,,,,,,,,,,,,,0.016,,
Brendan Mikkelson,D,6/22/1987,,,,,0.016,,,,,,,,,,
Brendan Morrison,F,8/15/1975,0.008,0.007,0.012,0.005,0.004,,,,,,,,,,
Brendan Perlini,F,4/27/1996,,,,,,,,,,0.018,0.032,0.017,0.037,,
Brendan Shanahan,F,1/23/1969,0.006,0.001,,,,,,,,,,,,,
Brendan Shinnimin,F,1/7/1991,,,,,,,,,,,,,,,
Brendan Smith,D,2/8/1989,,,,,,0.016,,,0.014,0.013,,,,,
Brendan Witt,D,2/20/1975,,,,,,,,,,,,,,,
Brenden Dillon,D,11/13/1990,,,,,,,,,,,,,,,
Brenden Morrow,F,1/16/1979,0.012,0.012,0.011,0.010,0.023,0.007,0.006,,,,,,,,
Brennan Menell,D,5/24/1997,,,,,,,,,,,,,,,
Brent Burns,D,3/9/1985,0.024,0.021,0.016,0.019,0.032,0.031,0.026,0.033,0.034,0.027,0.035,0.026,0.032,0.046,0.045
Brent Regner,D,5/17/1989,,,,,,,,,,,,,,,
Brent Seabrook,D,4/20/1985,0.044,0.027,0.047,0.019,0.025,0.050,0.019,0.032,0.011,0.033,0.026,0.023,,,
Brent Sopel,D,1/7/1977,0.011,,,,,,,,,,,,,,
Bret Hedican,D,8/10/1970,0.051,0.002,,,,,,,,,,,,,
Brett Bellemore,D,6/25/1988,,,,,,,,,,,,,,,
Brett Bulmer,F,4/26/1992,,,,,,,,,,,,,,,
Brett Carson,D,11/29/1985,,,0.048,,,,,,,,,,,,
Brett Clark,D,12/23/1976,0.026,0.042,0.039,0.036,0.031,,,,,,,,,,
Brett Connolly,F,5/2/1992,,,,,0.018,,,0.017,0.016,,0.015,0.014,0.013,,
Brett Festerling,D,3/3/1986,,,,,,,,,,,,,,,
Brett Howden,F,3/29/1998,,,,,,,,,,,,0.018,,,
Brett Kulak,D,1/6/1994,,,,,,,,,,,,,,,
Brett Leason,F,4/30/1999,,,,,,,,,,,,,,,
Brett Lebda,D,1/15/1982,0.024,,,0.025,,,,,,,,,,,
Brett Lernout,D,9/24/1995,,,,,,,,,,,,,,,
Brett MacLean,F,12/24/1988,,,,,,,,,,,,,,,
Brett McLean,F,8/14/1978,0.027,0.011,,,,,,,,,,,,,
Brett Murray,F,7/20/1998,,,,,,,,,,,,,,,
